Latency (ms), Latency (clock ticks)
57.136000,57136.000000
57.443000,57443.000000
57.046000,57046.000000
57.031000,57031.000000
57.143000,57143.000000
57.025000,57025.000000
57.115000,57115.000000
57.512000,57512.000000
57.594000,57594.000000
57.155000,57155.000000
57.254000,57254.000000
59.725000,59725.000000
