Latency (ms), Latency (clock ticks)
47.045000,47045.000000
46.904000,46904.000000
46.933000,46933.000000
46.856000,46856.000000
46.890000,46890.000000
46.917000,46917.000000
48.295000,48295.000000
47.316000,47316.000000
46.904000,46904.000000
47.019000,47019.000000
46.896000,46896.000000
47.011000,47011.000000
47.437000,47437.000000
46.932000,46932.000000
47.161000,47161.000000
47.603000,47603.000000
46.905000,46905.000000
46.882000,46882.000000
46.887000,46887.000000
46.849000,46849.000000
47.024000,47024.000000
46.995000,46995.000000
46.893000,46893.000000
46.856000,46856.000000
46.851000,46851.000000
47.169000,47169.000000
46.856000,46856.000000
47.009000,47009.000000
47.094000,47094.000000
47.891000,47891.000000
47.145000,47145.000000
47.100000,47100.000000
46.898000,46898.000000
46.856000,46856.000000
62.061000,62061.000000
50.381000,50381.000000
46.882000,46882.000000
47.001000,47001.000000
46.892000,46892.000000
46.908000,46908.000000
46.917000,46917.000000
47.040000,47040.000000
46.897000,46897.000000
46.897000,46897.000000
46.986000,46986.000000
46.908000,46908.000000
46.840000,46840.000000
46.876000,46876.000000
46.874000,46874.000000
46.842000,46842.000000
46.869000,46869.000000
46.873000,46873.000000
47.020000,47020.000000
46.892000,46892.000000
46.949000,46949.000000
47.456000,47456.000000
47.318000,47318.000000
46.966000,46966.000000
46.935000,46935.000000
46.895000,46895.000000
46.921000,46921.000000
46.853000,46853.000000
46.885000,46885.000000
47.058000,47058.000000
46.867000,46867.000000
47.322000,47322.000000
46.896000,46896.000000
46.882000,46882.000000
46.840000,46840.000000
47.127000,47127.000000
47.204000,47204.000000
46.841000,46841.000000
47.019000,47019.000000
47.342000,47342.000000
46.913000,46913.000000
47.167000,47167.000000
47.024000,47024.000000
46.814000,46814.000000
46.963000,46963.000000
46.910000,46910.000000
46.908000,46908.000000
48.023000,48023.000000
46.972000,46972.000000
46.851000,46851.000000
47.409000,47409.000000
46.847000,46847.000000
47.377000,47377.000000
46.931000,46931.000000
46.892000,46892.000000
46.971000,46971.000000
46.873000,46873.000000
47.419000,47419.000000
46.937000,46937.000000
46.912000,46912.000000
47.102000,47102.000000
46.904000,46904.000000
46.922000,46922.000000
47.060000,47060.000000
46.964000,46964.000000
47.189000,47189.000000
47.078000,47078.000000
46.924000,46924.000000
47.262000,47262.000000
71.514000,71514.000000
46.945000,46945.000000
46.902000,46902.000000
46.930000,46930.000000
47.084000,47084.000000
47.451000,47451.000000
46.857000,46857.000000
46.882000,46882.000000
46.926000,46926.000000
46.842000,46842.000000
46.870000,46870.000000
46.845000,46845.000000
46.891000,46891.000000
47.005000,47005.000000
47.012000,47012.000000
46.952000,46952.000000
46.878000,46878.000000
47.048000,47048.000000
46.944000,46944.000000
46.923000,46923.000000
46.933000,46933.000000
47.025000,47025.000000
46.907000,46907.000000
46.960000,46960.000000
46.902000,46902.000000
46.848000,46848.000000
46.874000,46874.000000
46.912000,46912.000000
47.202000,47202.000000
46.909000,46909.000000
46.854000,46854.000000
46.926000,46926.000000
46.874000,46874.000000
46.878000,46878.000000
46.885000,46885.000000
46.935000,46935.000000
46.904000,46904.000000
46.890000,46890.000000
46.925000,46925.000000
46.942000,46942.000000
46.890000,46890.000000
47.140000,47140.000000
46.915000,46915.000000
46.881000,46881.000000
46.895000,46895.000000
47.178000,47178.000000
46.909000,46909.000000
46.865000,46865.000000
47.466000,47466.000000
47.177000,47177.000000
46.829000,46829.000000
46.889000,46889.000000
46.979000,46979.000000
46.892000,46892.000000
46.861000,46861.000000
46.933000,46933.000000
46.918000,46918.000000
46.895000,46895.000000
46.886000,46886.000000
47.024000,47024.000000
46.883000,46883.000000
46.923000,46923.000000
47.063000,47063.000000
47.076000,47076.000000
46.876000,46876.000000
46.948000,46948.000000
46.909000,46909.000000
46.938000,46938.000000
46.888000,46888.000000
47.089000,47089.000000
46.921000,46921.000000
47.384000,47384.000000
47.186000,47186.000000
46.869000,46869.000000
46.855000,46855.000000
46.888000,46888.000000
47.056000,47056.000000
46.922000,46922.000000
47.495000,47495.000000
47.101000,47101.000000
46.848000,46848.000000
46.928000,46928.000000
47.456000,47456.000000
47.211000,47211.000000
46.977000,46977.000000
46.877000,46877.000000
46.868000,46868.000000
46.932000,46932.000000
46.938000,46938.000000
46.895000,46895.000000
46.902000,46902.000000
46.978000,46978.000000
47.062000,47062.000000
46.907000,46907.000000
46.895000,46895.000000
46.805000,46805.000000
47.042000,47042.000000
47.961000,47961.000000
46.897000,46897.000000
47.238000,47238.000000
47.041000,47041.000000
46.879000,46879.000000
46.887000,46887.000000
46.889000,46889.000000
47.008000,47008.000000
46.993000,46993.000000
46.893000,46893.000000
46.887000,46887.000000
47.264000,47264.000000
46.911000,46911.000000
46.969000,46969.000000
46.948000,46948.000000
46.889000,46889.000000
47.396000,47396.000000
47.308000,47308.000000
47.398000,47398.000000
47.103000,47103.000000
47.959000,47959.000000
47.186000,47186.000000
47.039000,47039.000000
46.930000,46930.000000
47.452000,47452.000000
46.877000,46877.000000
46.954000,46954.000000
47.693000,47693.000000
46.862000,46862.000000
47.057000,47057.000000
46.864000,46864.000000
46.891000,46891.000000
46.873000,46873.000000
65.747000,65747.000000
49.976000,49976.000000
47.266000,47266.000000
46.904000,46904.000000
46.920000,46920.000000
47.052000,47052.000000
46.897000,46897.000000
46.872000,46872.000000
47.014000,47014.000000
46.888000,46888.000000
46.888000,46888.000000
46.879000,46879.000000
46.858000,46858.000000
46.826000,46826.000000
46.933000,46933.000000
46.870000,46870.000000
46.891000,46891.000000
47.007000,47007.000000
46.945000,46945.000000
46.944000,46944.000000
47.384000,47384.000000
47.344000,47344.000000
46.945000,46945.000000
47.206000,47206.000000
46.941000,46941.000000
46.979000,46979.000000
46.941000,46941.000000
46.924000,46924.000000
46.928000,46928.000000
46.973000,46973.000000
46.944000,46944.000000
46.897000,46897.000000
47.012000,47012.000000
46.901000,46901.000000
46.881000,46881.000000
46.912000,46912.000000
46.858000,46858.000000
46.952000,46952.000000
46.906000,46906.000000
46.967000,46967.000000
46.841000,46841.000000
46.850000,46850.000000
46.892000,46892.000000
46.923000,46923.000000
47.252000,47252.000000
46.885000,46885.000000
46.856000,46856.000000
46.965000,46965.000000
46.865000,46865.000000
46.836000,46836.000000
47.048000,47048.000000
46.876000,46876.000000
46.905000,46905.000000
46.863000,46863.000000
46.890000,46890.000000
46.883000,46883.000000
46.879000,46879.000000
47.113000,47113.000000
46.966000,46966.000000
46.871000,46871.000000
46.874000,46874.000000
46.989000,46989.000000
46.891000,46891.000000
46.863000,46863.000000
47.071000,47071.000000
46.969000,46969.000000
46.843000,46843.000000
46.978000,46978.000000
46.958000,46958.000000
46.902000,46902.000000
46.893000,46893.000000
46.865000,46865.000000
47.139000,47139.000000
47.553000,47553.000000
46.964000,46964.000000
47.049000,47049.000000
46.938000,46938.000000
47.251000,47251.000000
46.959000,46959.000000
46.908000,46908.000000
47.218000,47218.000000
47.006000,47006.000000
46.922000,46922.000000
46.879000,46879.000000
47.154000,47154.000000
47.000000,47000.000000
46.913000,46913.000000
46.990000,46990.000000
46.933000,46933.000000
46.912000,46912.000000
46.910000,46910.000000
46.864000,46864.000000
46.904000,46904.000000
46.981000,46981.000000
46.959000,46959.000000
46.970000,46970.000000
46.855000,46855.000000
46.869000,46869.000000
46.853000,46853.000000
47.045000,47045.000000
46.898000,46898.000000
46.882000,46882.000000
47.350000,47350.000000
46.940000,46940.000000
46.945000,46945.000000
46.863000,46863.000000
46.897000,46897.000000
47.007000,47007.000000
47.201000,47201.000000
46.943000,46943.000000
46.957000,46957.000000
46.987000,46987.000000
46.953000,46953.000000
47.000000,47000.000000
47.097000,47097.000000
47.021000,47021.000000
46.930000,46930.000000
47.114000,47114.000000
46.967000,46967.000000
47.099000,47099.000000
46.916000,46916.000000
46.860000,46860.000000
47.257000,47257.000000
47.025000,47025.000000
47.053000,47053.000000
46.903000,46903.000000
47.341000,47341.000000
47.115000,47115.000000
46.892000,46892.000000
46.874000,46874.000000
47.205000,47205.000000
73.530000,73530.000000
47.949000,47949.000000
47.010000,47010.000000
47.113000,47113.000000
46.915000,46915.000000
46.903000,46903.000000
46.943000,46943.000000
46.994000,46994.000000
46.988000,46988.000000
46.999000,46999.000000
46.868000,46868.000000
46.983000,46983.000000
46.943000,46943.000000
46.880000,46880.000000
46.941000,46941.000000
47.306000,47306.000000
47.027000,47027.000000
46.927000,46927.000000
46.927000,46927.000000
46.898000,46898.000000
46.838000,46838.000000
46.950000,46950.000000
46.915000,46915.000000
46.980000,46980.000000
46.896000,46896.000000
46.931000,46931.000000
47.002000,47002.000000
46.827000,46827.000000
46.978000,46978.000000
47.567000,47567.000000
47.115000,47115.000000
46.977000,46977.000000
47.057000,47057.000000
47.449000,47449.000000
47.172000,47172.000000
49.413000,49413.000000
48.401000,48401.000000
49.865000,49865.000000
48.126000,48126.000000
47.794000,47794.000000
48.091000,48091.000000
48.190000,48190.000000
48.345000,48345.000000
47.797000,47797.000000
47.925000,47925.000000
48.680000,48680.000000
48.157000,48157.000000
47.152000,47152.000000
46.929000,46929.000000
47.251000,47251.000000
46.886000,46886.000000
46.900000,46900.000000
46.873000,46873.000000
47.004000,47004.000000
46.862000,46862.000000
47.158000,47158.000000
46.911000,46911.000000
46.851000,46851.000000
46.861000,46861.000000
46.812000,46812.000000
46.836000,46836.000000
46.894000,46894.000000
46.884000,46884.000000
47.010000,47010.000000
46.895000,46895.000000
46.874000,46874.000000
46.882000,46882.000000
46.880000,46880.000000
46.945000,46945.000000
46.866000,46866.000000
46.846000,46846.000000
47.352000,47352.000000
46.925000,46925.000000
46.914000,46914.000000
46.877000,46877.000000
47.274000,47274.000000
47.858000,47858.000000
47.997000,47997.000000
47.959000,47959.000000
48.804000,48804.000000
47.113000,47113.000000
46.835000,46835.000000
47.831000,47831.000000
47.275000,47275.000000
49.375000,49375.000000
49.688000,49688.000000
49.458000,49458.000000
49.186000,49186.000000
48.342000,48342.000000
49.027000,49027.000000
46.877000,46877.000000
46.857000,46857.000000
46.855000,46855.000000
46.828000,46828.000000
46.795000,46795.000000
46.969000,46969.000000
47.343000,47343.000000
48.476000,48476.000000
48.313000,48313.000000
48.278000,48278.000000
48.785000,48785.000000
49.719000,49719.000000
48.741000,48741.000000
48.784000,48784.000000
48.963000,48963.000000
48.417000,48417.000000
47.776000,47776.000000
47.769000,47769.000000
47.798000,47798.000000
47.995000,47995.000000
48.068000,48068.000000
48.522000,48522.000000
47.633000,47633.000000
47.278000,47278.000000
46.880000,46880.000000
46.988000,46988.000000
46.857000,46857.000000
47.472000,47472.000000
47.063000,47063.000000
47.038000,47038.000000
47.061000,47061.000000
46.943000,46943.000000
46.890000,46890.000000
47.070000,47070.000000
47.211000,47211.000000
47.340000,47340.000000
46.917000,46917.000000
46.872000,46872.000000
47.242000,47242.000000
46.919000,46919.000000
46.945000,46945.000000
47.349000,47349.000000
46.854000,46854.000000
46.918000,46918.000000
46.863000,46863.000000
46.839000,46839.000000
46.884000,46884.000000
46.930000,46930.000000
47.017000,47017.000000
46.957000,46957.000000
46.916000,46916.000000
46.911000,46911.000000
46.900000,46900.000000
47.732000,47732.000000
47.167000,47167.000000
46.910000,46910.000000
46.935000,46935.000000
46.928000,46928.000000
46.932000,46932.000000
46.945000,46945.000000
47.190000,47190.000000
46.926000,46926.000000
46.945000,46945.000000
46.934000,46934.000000
46.858000,46858.000000
46.853000,46853.000000
46.926000,46926.000000
47.008000,47008.000000
46.827000,46827.000000
47.087000,47087.000000
46.830000,46830.000000
46.867000,46867.000000
47.211000,47211.000000
47.367000,47367.000000
47.101000,47101.000000
46.912000,46912.000000
46.837000,46837.000000
47.310000,47310.000000
46.908000,46908.000000
47.081000,47081.000000
46.863000,46863.000000
46.947000,46947.000000
46.899000,46899.000000
46.845000,46845.000000
46.885000,46885.000000
46.903000,46903.000000
46.946000,46946.000000
47.170000,47170.000000
46.890000,46890.000000
47.100000,47100.000000
46.884000,46884.000000
47.033000,47033.000000
46.971000,46971.000000
47.028000,47028.000000
48.073000,48073.000000
47.617000,47617.000000
47.716000,47716.000000
47.056000,47056.000000
46.944000,46944.000000
46.958000,46958.000000
46.955000,46955.000000
47.707000,47707.000000
47.376000,47376.000000
47.043000,47043.000000
47.133000,47133.000000
47.016000,47016.000000
47.127000,47127.000000
47.035000,47035.000000
47.497000,47497.000000
46.910000,46910.000000
46.896000,46896.000000
47.131000,47131.000000
46.976000,46976.000000
48.223000,48223.000000
48.456000,48456.000000
49.447000,49447.000000
49.693000,49693.000000
48.429000,48429.000000
47.762000,47762.000000
47.834000,47834.000000
49.144000,49144.000000
48.785000,48785.000000
47.516000,47516.000000
48.281000,48281.000000
49.862000,49862.000000
49.195000,49195.000000
50.539000,50539.000000
48.342000,48342.000000
48.463000,48463.000000
47.021000,47021.000000
47.418000,47418.000000
46.922000,46922.000000
47.233000,47233.000000
46.868000,46868.000000
46.987000,46987.000000
47.371000,47371.000000
47.464000,47464.000000
46.902000,46902.000000
47.340000,47340.000000
47.081000,47081.000000
46.868000,46868.000000
46.913000,46913.000000
46.868000,46868.000000
46.917000,46917.000000
46.884000,46884.000000
46.900000,46900.000000
46.866000,46866.000000
46.935000,46935.000000
47.003000,47003.000000
46.865000,46865.000000
46.905000,46905.000000
46.886000,46886.000000
47.197000,47197.000000
46.882000,46882.000000
48.538000,48538.000000
47.943000,47943.000000
50.279000,50279.000000
47.968000,47968.000000
47.248000,47248.000000
46.889000,46889.000000
48.295000,48295.000000
47.746000,47746.000000
47.145000,47145.000000
46.905000,46905.000000
46.890000,46890.000000
46.914000,46914.000000
47.176000,47176.000000
47.488000,47488.000000
46.987000,46987.000000
46.956000,46956.000000
46.910000,46910.000000
46.962000,46962.000000
46.876000,46876.000000
46.845000,46845.000000
46.846000,46846.000000
46.872000,46872.000000
46.947000,46947.000000
46.815000,46815.000000
46.884000,46884.000000
46.889000,46889.000000
46.873000,46873.000000
46.881000,46881.000000
46.849000,46849.000000
46.939000,46939.000000
46.879000,46879.000000
46.838000,46838.000000
76.778000,76778.000000
47.175000,47175.000000
46.891000,46891.000000
46.894000,46894.000000
46.885000,46885.000000
46.862000,46862.000000
46.852000,46852.000000
47.469000,47469.000000
46.939000,46939.000000
46.903000,46903.000000
47.251000,47251.000000
47.099000,47099.000000
46.906000,46906.000000
46.997000,46997.000000
47.186000,47186.000000
46.930000,46930.000000
46.978000,46978.000000
47.006000,47006.000000
47.121000,47121.000000
46.924000,46924.000000
46.875000,46875.000000
46.872000,46872.000000
46.937000,46937.000000
46.967000,46967.000000
46.903000,46903.000000
46.937000,46937.000000
46.893000,46893.000000
47.002000,47002.000000
47.104000,47104.000000
46.892000,46892.000000
46.885000,46885.000000
46.922000,46922.000000
47.036000,47036.000000
46.946000,46946.000000
46.944000,46944.000000
46.970000,46970.000000
46.945000,46945.000000
46.978000,46978.000000
46.910000,46910.000000
46.928000,46928.000000
46.899000,46899.000000
46.880000,46880.000000
46.889000,46889.000000
46.998000,46998.000000
46.900000,46900.000000
46.904000,46904.000000
46.865000,46865.000000
47.002000,47002.000000
46.960000,46960.000000
47.110000,47110.000000
46.957000,46957.000000
46.939000,46939.000000
46.921000,46921.000000
46.866000,46866.000000
46.828000,46828.000000
46.881000,46881.000000
46.845000,46845.000000
46.887000,46887.000000
46.840000,46840.000000
46.869000,46869.000000
46.860000,46860.000000
46.847000,46847.000000
46.888000,46888.000000
46.912000,46912.000000
46.862000,46862.000000
46.840000,46840.000000
46.852000,46852.000000
46.920000,46920.000000
46.899000,46899.000000
46.926000,46926.000000
46.883000,46883.000000
46.858000,46858.000000
47.197000,47197.000000
47.053000,47053.000000
47.252000,47252.000000
47.119000,47119.000000
46.886000,46886.000000
46.879000,46879.000000
46.944000,46944.000000
46.974000,46974.000000
46.869000,46869.000000
46.844000,46844.000000
46.975000,46975.000000
46.863000,46863.000000
46.933000,46933.000000
46.840000,46840.000000
46.874000,46874.000000
46.855000,46855.000000
46.938000,46938.000000
47.059000,47059.000000
47.116000,47116.000000
46.879000,46879.000000
46.854000,46854.000000
47.446000,47446.000000
46.829000,46829.000000
46.908000,46908.000000
46.813000,46813.000000
46.902000,46902.000000
46.829000,46829.000000
46.851000,46851.000000
46.822000,46822.000000
46.885000,46885.000000
46.845000,46845.000000
46.845000,46845.000000
46.878000,46878.000000
46.897000,46897.000000
46.871000,46871.000000
46.879000,46879.000000
46.902000,46902.000000
46.898000,46898.000000
46.906000,46906.000000
46.935000,46935.000000
46.863000,46863.000000
47.213000,47213.000000
46.895000,46895.000000
47.530000,47530.000000
47.409000,47409.000000
46.884000,46884.000000
46.954000,46954.000000
46.884000,46884.000000
46.937000,46937.000000
46.877000,46877.000000
47.057000,47057.000000
46.888000,46888.000000
46.968000,46968.000000
46.873000,46873.000000
46.880000,46880.000000
46.917000,46917.000000
47.182000,47182.000000
54.865000,54865.000000
59.434000,59434.000000
47.165000,47165.000000
46.895000,46895.000000
46.827000,46827.000000
46.862000,46862.000000
46.824000,46824.000000
46.839000,46839.000000
47.115000,47115.000000
47.104000,47104.000000
46.974000,46974.000000
47.106000,47106.000000
47.019000,47019.000000
47.059000,47059.000000
47.046000,47046.000000
47.015000,47015.000000
47.070000,47070.000000
46.964000,46964.000000
